cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
0,277,1,31856346.24,100000008477350100;100000004400305100;100000006866783100;100000000437046100;100000008686313100,"Гипотеза: 5 координатор(а) связывают ветки; схема «сбор → раздача»: 11 точ. консолидации и 8 распределител.; 20 транзитных счетов; 1 seed, оборот 31,9 млн ₸"
1,270,1,10178044.0,100000001697501100;100000002527114100;100000002578405100;100000002733905100;100000001166289100,"Гипотеза: признаки веерного распределения (3 узл.); 3 транзитных счетов; 1 seed, оборот 10,2 млн ₸"
2,148,5,19555090.0,100000003684369100;100000008165763100;100000007908818100;100000008748914100;100000008304139100,"Гипотеза: 2 координатор(а) связывают ветки; схема «сбор → раздача»: 3 точ. консолидации и 5 распределител.; 3 транзитных счетов; 5 seed, оборот 19,6 млн ₸"
3,126,0,16339904.0,100000008603629100;100000001857829100;100000002723538100;100000006977207100;100000003880331100,"Гипотеза: 2 координатор(а) связывают ветки; признаки веерного распределения (3 узл.); 7 транзитных счетов; 0 seed, оборот 16,3 млн ₸; 52 узл. на обрыве выгрузки — картина неполная"
4,126,0,24907250.33,100000000331309100;100000006889963100;100000000332284100;100000003741418100;100000003796063100,"Гипотеза: 1 координатор(а) связывают ветки; схема «сбор → раздача»: 6 точ. консолидации и 2 распределител.; 6 транзитных счетов; 0 seed, оборот 24,9 млн ₸"
5,125,7,18300397.28,100000003016635100;100000001530983100;100000006518161100;100000004019124100;100000008144528100,"Гипотеза: 1 координатор(а) связывают ветки; схема «сбор → раздача»: 2 точ. консолидации и 2 распределител.; 6 транзитных счетов; 7 seed, оборот 18,3 млн ₸"
6,106,4,16242879.02,100000004015047100;100000001616816100;100000005782781100;100000008748408100;100000002894076100,"Гипотеза: 1 координатор(а) связывают ветки; схема «сбор → раздача»: 4 точ. консолидации и 2 распределител.; 7 транзитных счетов; 4 seed, оборот 16,2 млн ₸"
7,104,1,21747439.59,100000008547948100;100000002838861100;100000008489922100;100000008710791100;100000002718366100,"Гипотеза: 1 координатор(а) связывают ветки; схема «сбор → раздача»: 3 точ. консолидации и 6 распределител.; 4 транзитных счетов; 1 seed, оборот 21,7 млн ₸"
8,61,0,4350466.67,100000005578559100;100000005704413100;100000005473151100;100000008545727100;100000008104567100,"Гипотеза: признаки веерного распределения (2 узл.); 1 транзитных счетов; 0 seed, оборот 4,4 млн ₸; 27 узл. на обрыве выгрузки — картина неполная"
9,59,1,6772097.0,100000000343175100;100000003115284100;100000006707582100;100000008730846100;100000007998965100,"Гипотеза: 1 координатор(а) связывают ветки; схема «сбор → раздача»: 3 точ. консолидации и 1 распределител.; 4 транзитных счетов; 1 seed, оборот 6,8 млн ₸"
10,56,3,13397542.0,100000008637537100;100000008466579100;100000008547844100;100000001253557100;100000003404627100,"Гипотеза: схема «сбор → раздача»: 3 точ. консолидации и 3 распределител.; 2 транзитных счетов; 3 seed, оборот 13,4 млн ₸"
11,55,1,3064863.0,100000003265158100;100000004386258100;100000004662806100;100000001899164100;100000000933075100,"Гипотеза: схема «сбор → раздача»: 1 точ. консолидации и 1 распределител.; 5 транзитных счетов; 1 seed, оборот 3,1 млн ₸"
